Site,Plot,Treatment,Individual,T0,T006,T012,T018,T024,T030,T036,T042,T048,T054,T060,T066,T072,T078,T084,T090,T096,T102,T108,T120,Trecruit,Tdeath,Species,Family,Life Form
ITA,15,open,H5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,54,Euterpe edulis,Arecaceae,palm
ITA,15,open,H6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,48,Euterpe edulis,Arecaceae,palm
ITA,15,open,H7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,30,Euterpe edulis,Arecaceae,palm
ITA,15,open,H8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,24,Euterpe edulis,Arecaceae,palm
ITA,15,open,H9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,6,alive,Clethra sp.,Clethraceae,tree
ITA,15,open,H10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,18,alive,Myrtaceae sp.,Myrtaceae,tree
ITA,15,open,H11,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,18,66,Casearia cf. sylvestris,Salicaceae,tree
ITA,15,open,H12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18,24,Euterpe edulis,Arecaceae,palm
ITA,15,open,H13,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,24,72,Euterpe edulis,Arecaceae,palm
ITA,15,open,H14,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,24,108,Euterpe edulis,Arecaceae,palm
ITA,15,open,H15,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,24,48,Merostachys cf. multiramea,Poaceae,bamboo
ITA,15,open,H16,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,24,66,Clethra sp.,Clethraceae,tree
ITA,15,open,H17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,36,Euterpe edulis,Arecaceae,palm
ITA,15,open,H18,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,30,72,Euterpe edulis,Arecaceae,palm
ITA,15,open,H19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,36,54,Euterpe edulis,Arecaceae,palm
ITA,15,open,H20,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,36,54,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,open,H21,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,36,108,Ocotea cf.,Lauraceae,tree
ITA,15,open,H22,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,36,54,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,open,H23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,54,60,Guapira cf.,Nyctaginaceae,tree
ITA,15,open,H24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,60,66,Euterpe edulis,Arecaceae,palm
ITA,15,open,H25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,66,108,Clethra sp.,Clethraceae,tree
ITA,15,open,H26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,78,84,Euphorbiaceae cf.,Euphorbiaceae cf.,indeterminate
ITA,15,open,H27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,84,108,Euphorbiaceae cf.,Euphorbiaceae cf.,indeterminate
ITA,15,open,H24',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,96,alive,Asteraceae cf.,Asteraceae cf.,indeterminate
ITA,15,open,H25',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,96,alive,Euphorbiaceae cf.,Euphorbiaceae cf.,indeterminate
ITA,15,open,H26',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,96,108,Croton sp.,Euphorbiaceae,tree
ITA,15,open,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,open,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,open,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,open,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Euphorbiaceae cf.,Euphorbiaceae cf.,indeterminate
ITA,15,closed,A1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,NA,0,84,Guapira opposita,Nyctaginaceae,tree
ITA,15,closed,A2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Myrcia splendens,Myrtaceae,tree
ITA,15,closed,A4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Connarus rostratus,Connaraceae,tree
ITA,15,closed,A6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,6,66,Cryptocarya mandioccana,Lauraceae,tree
ITA,15,closed,A9,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,6,48,Rubiaceae sp.,Rubiaceae,indeterminate
ITA,15,closed,A10,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,42,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A11,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,NA,24,84,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A12,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,24,96,Geonoma gamiova,Arecaceae,palm
ITA,15,closed,A13,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,30,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A14,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,30,108,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A15,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,36,alive,Geonoma gamiova,Arecaceae,palm
ITA,15,closed,A16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,36,alive,Bignoniaceae cf.,Bignoniaceae cf.,indeterminate
ITA,15,closed,A17,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,48,96,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,closed,A18,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,54,alive,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A19,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,60,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,A20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,60,96,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,closed,A21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,96,108,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,closed,D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,48,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,D8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,12,alive,Guapira opposita,Nyctaginaceae,tree
ITA,15,closed,D10,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,12,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,12,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18,30,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D13,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,18,alive,Sloanea guianensis,Elaeocarpaceae,tree
ITA,15,closed,D14,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,18,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D15,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,24,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D16,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,36,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,D17,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,36,66,Guapira cf.,Nyctaginaceae,tree
ITA,15,closed,D18,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,42,alive,Schnella microstachya,Fabaceae,liana
ITA,15,closed,D19,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,42,60,Araceae cf.,Araceae cf.,herb
ITA,15,closed,D20,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,48,96,Guatteria australis,Annonaceae,tree
ITA,15,closed,D21,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,48,alive,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,closed,D22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,66,alive,Asteraceae sp.,Asteraceae,indeterminate
ITA,15,closed,D23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,66,alive,Rubiaceae sp.,Rubiaceae,indeterminate
ITA,15,closed,D24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,96,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,D25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,96,108,Zollernia cf.,Fabaceae,tree
ITA,15,closed,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,H1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,36,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Myrcia splendens,Myrtaceae,tree
ITA,15,closed,H10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Polybotrya cylindrica,Dryopteridaceae,herb
ITA,15,closed,H11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,24,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,0,96,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,6,alive,Polybotrya cylindrica,Dryopteridaceae,herb
ITA,15,closed,H20,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,12,66,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H21,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,18,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H21',0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,18,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H22,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,18,alive,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H23,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18,36,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H24,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,18,48,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H25,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,30,84,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H26,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,30,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H27,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,NA,30,108,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H28,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,30,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H29,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,30,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H30,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,30,alive,Marlierea strigipes,Myrtaceae,tree
ITA,15,closed,H31,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,36,66,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H32,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,36,alive,Marlierea sp.,Myrtaceae,tree
ITA,15,closed,H33,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,36,78,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H34,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,60,alive,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,closed,H36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,78,alive,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,closed,H37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,84,96,Euterpe edulis,Arecaceae,palm
ITA,15,closed,H38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,96,alive,Cyperaceae cf.,Cyperaceae cf.,herb
ITA,15,closed,H39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,96,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Indeterminate sp.,Indeterminate,indeterminate
ITA,15,closed,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Merostachys cf. neesii,Poaceae,bamboo
ITA,15,closed,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Merostachys cf. neesii,Poaceae,bamboo
VGM,1,open,A1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,108,Connarus rostratus,Connaraceae,tree
VGM,1,open,A2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,30,Diploon cuspidatum,Sapotaceae,tree
VGM,1,open,A3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,Euterpe edulis,Arecaceae,palm
VGM,1,open,A4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,12,Connarus rostratus,Connaraceae,tree
VGM,1,open,A5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,12,Connarus rostratus,Connaraceae,tree
VGM,1,open,A6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18,24,Euterpe edulis,Arecaceae,palm
VGM,1,open,A7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,42,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,open,A8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,60,alive,Ctenanthe lanceolata,Marantaceae,herb
VGM,1,open,A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,84,96,Euterpe edulis,Arecaceae,palm
VGM,1,open,A10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,96,alive,Euterpe edulis,Arecaceae,palm
VGM,1,open,D1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,18,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,open,D2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,30,Paullinia/Serjania sp.,Sapindaceae,liana
VGM,1,open,D3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,30,Euterpe edulis,Arecaceae,palm
VGM,1,open,D4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,12,alive,Polybotrya sp.,Dryopteridaceae,herb
VGM,1,open,D5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,36,Euterpe edulis,Arecaceae,palm
VGM,1,open,D6,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,42,96,Ctenanthe lanceolata,Marantaceae,herb
VGM,1,open,D7,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NA,48,72,Geonoma sp.,Arecaceae,palm
VGM,1,open,D8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,84,96,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,open,D9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,96,108,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,open,D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Euterpe edulis,Arecaceae,palm
VGM,1,open,D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Polybotria sp.,Dryopteridaceae,herb
VGM,1,open,H1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Miconia sp. 3,Melastomataceae,indeterminate
VGM,1,open,H2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,0,108,Miconia sp. 3,Melastomataceae,indeterminate
VGM,1,open,H3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,Euterpe edulis,Arecaceae,palm
VGM,1,open,H4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,12,78,Begonia sp. 4,Begoniaceae,herb
VGM,1,open,H5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,24,30,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,open,H6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,30,alive,Ctenanthe lanceolata,Marantaceae,herb
VGM,1,open,H7,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,36,alive,Polybotrya cylindrica,Dryopteridaceae,herb
VGM,1,open,H8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,42,48,Euterpe edulis,Arecaceae,palm
VGM,1,open,H9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,48,54,Poaceae sp. 1,Poaceae,herb
VGM,1,open,H10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,78,alive,Paullinia/Serjania sp.,Sapindaceae,liana
VGM,1,open,H11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,78,alive,Psychotria sp.,Rubiaceae,indeterminate
VGM,1,open,H12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,96,alive,Miconia sp.,Melastomataceae,indeterminate
VGM,1,closed,A1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,closed,A2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Geonoma gamiova,Arecaceae,palm
VGM,1,closed,A3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,18,Euterpe edulis,Arecaceae,palm
VGM,1,closed,A4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6,12,Cryptocarya mandioccana,Lauraceae,tree
VGM,1,closed,A5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,18,48,Euterpe edulis,Arecaceae,palm
VGM,1,closed,A6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,24,42,Euterpe edulis,Arecaceae,palm
VGM,1,closed,A7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,42,48,Poaceae sp. 1,Poaceae,herb
VGM,1,closed,A8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,42,48,Poaceae sp. 1,Poaceae,herb
VGM,1,closed,A9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,42,48,Poaceae sp. 1,Poaceae,herb
VGM,1,closed,A10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,42,48,Poaceae sp. 1,Poaceae,herb
VGM,1,closed,A11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,42,48,Poaceae sp. 1,Poaceae,herb
VGM,1,closed,A12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,42,48,Poaceae sp. 1,Poaceae,herb
VGM,1,closed,A13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,48,54,Poaceae sp. 1,Poaceae,herb
VGM,1,closed,A14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,66,72,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,closed,A15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,66,72,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,closed,A16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,66,72,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,closed,A17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,66,72,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,closed,A18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,108,alive,Euterpe edulis,Arecaceae,palm
VGM,1,closed,D1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,12,Euterpe edulis,Arecaceae,palm
VGM,1,closed,D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,alive,Rudgea sp.,Rubiaceae,shrub
VGM,1,closed,D3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,closed,D4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,Indeterminate sp.,Indeterminate,indeterminate
VGM,1,closed,D5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,30,alive,Lauraceae cf.,Lauraceae cf.,tree
VGM,1,closed,D6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,42,60,Poaceae sp. 1,Poaceae,herb
